signal_date,instrument_id,name,observed_sessions,first_limit_date,first_limit_lag,all_limit_dates
2026-09-10,600616.SH,金枫酒业,4,2026-09-16,4,2026-09-16
2026-09-10,600088.SH,中视传媒,4,2026-09-11,1,2026-09-11;2026-09-14
2026-09-10,603257.SH,中国瑞林,4,,,
2026-09-10,600150.SH,中国船舶,4,,,
2026-09-10,603161.SH,科华控股,4,,,
2026-09-10,603613.SH,国联股份,4,,,
2026-09-10,603686.SH,福龙马,4,,,
2026-09-10,002537.SZ,海联金汇,4,,,
2026-09-10,002157.SZ,正邦科技,4,,,
2026-09-10,000860.SZ,顺鑫农业,4,,,
2026-09-10,000753.SZ,漳州发展,4,2026-09-16,4,2026-09-16
2026-09-10,002940.SZ,昂利康,4,,,
2026-09-10,002922.SZ,伊戈尔,4,,,
2026-09-10,600388.SH,紫金龙净,4,,,
2026-09-10,000400.SZ,许继电气,4,,,
2026-09-10,600629.SH,华建集团,4,,,
2026-09-10,603230.SH,内蒙新华,4,2026-09-16,4,2026-09-16
2026-09-10,600148.SH,长春一东,4,,,
2026-09-10,600685.SH,中船防务,4,,,
2026-09-10,603363.SH,傲农生物,4,,,
2026-09-10,600538.SH,国发股份,4,,,
2026-09-10,603067.SH,振华股份,4,,,
2026-09-10,603444.SH,吉比特,4,,,
2026-09-10,002608.SZ,江苏国信,4,,,
2026-09-10,600072.SH,中船科技,4,,,
2026-09-10,000905.SZ,厦门港务,4,,,
2026-09-10,002678.SZ,珠江钢琴,4,,,
2026-09-10,600601.SH,方正科技,4,,,
2026-09-10,603322.SH,超讯科技,4,,,
2026-09-10,002186.SZ,全聚德,4,,,
2026-09-10,603341.SH,龙旗科技,4,,,
2026-09-10,001208.SZ,华菱线缆,4,,,
2026-09-10,600312.SH,平高电气,4,,,
2026-09-10,600819.SH,耀皮玻璃,4,,,
2026-09-10,002658.SZ,雪迪龙,4,,,
2026-09-10,002299.SZ,圣农发展,4,,,
2026-09-10,603477.SH,巨星农牧,4,,,
2026-09-10,002037.SZ,保利联合,4,,,
2026-09-10,603991.SH,领先股份,4,,,
2026-09-10,002982.SZ,湘佳股份,4,,,
2026-09-10,002602.SZ,世纪华通,4,,,
2026-09-10,000420.SZ,吉林化纤,4,,,
2026-09-10,002654.SZ,万润科技,4,,,
2026-09-10,601619.SH,嘉泽新能,4,,,
2026-09-10,603798.SH,康普顿,4,,,
2026-09-10,002548.SZ,金新农,4,,,
2026-09-10,000547.SZ,航天发展,4,,,
2026-09-10,000058.SZ,深赛格,4,,,
2026-09-10,002163.SZ,海南发展,4,,,
2026-09-10,603069.SH,海汽集团,4,,,
2026-09-10,000529.SZ,广弘控股,4,,,
2026-09-10,600548.SH,深高速,4,,,
2026-09-10,605296.SH,神农集团,4,,,
2026-09-10,600295.SH,鄂尔多斯,4,,,
2026-09-10,600570.SH,恒生电子,4,,,
2026-09-10,603031.SH,安孚科技,4,,,
2026-09-10,603183.SH,建研院,4,,,
2026-09-10,600897.SH,厦门空港,4,,,
2026-09-10,001360.SZ,南矿集团,4,,,
2026-09-10,002100.SZ,天康生物,4,,,
2026-09-10,603383.SH,顶点软件,4,,,
2026-09-10,600809.SH,山西汾酒,4,,,
2026-09-10,002253.SZ,川大智胜,4,,,
2026-09-10,603193.SH,润本股份,4,,,
2026-09-10,600559.SH,老白干酒,4,,,
2026-09-10,600550.SH,保变电气,4,,,
2026-09-10,002706.SZ,良信股份,4,,,
2026-09-10,600519.SH,贵州茅台,4,,,
2026-09-10,002624.SZ,完美世界,4,,,
2026-09-10,002177.SZ,御银股份,4,,,
2026-09-10,603817.SH,海峡环保,4,,,
2026-09-10,600418.SH,江淮汽车,4,,,
2026-09-10,002967.SZ,广电计量,4,,,
2026-09-10,002196.SZ,方正电机,4,,,
2026-09-10,002825.SZ,纳尔股份,4,,,
2026-09-10,605299.SH,舒华体育,4,,,
2026-09-10,002761.SZ,浙江建投,4,,,
2026-09-10,002553.SZ,南方精工,4,,,
2026-09-10,002778.SZ,中晟高科,4,,,
2026-09-10,000520.SZ,凤凰航运,4,,,
2026-09-10,002031.SZ,巨轮智能,4,,,
2026-09-10,000530.SZ,冰山冷热,4,,,
2026-09-10,600336.SH,澳柯玛,4,,,
2026-09-10,002796.SZ,世嘉科技,4,,,
2026-09-10,001696.SZ,宗申动力,4,,,
2026-09-10,600358.SH,国旅联合,4,,,
2026-09-10,002846.SZ,英联股份,4,2026-09-15,3,2026-09-15;2026-09-16
2026-09-10,000929.SZ,兰州黄河,4,,,
2026-09-10,600749.SH,西藏旅游,4,,,
2026-09-10,002811.SZ,郑中设计,4,,,
2026-09-10,603983.SH,丸美生物,4,,,
2026-09-10,605369.SH,拱东医疗,4,,,
2026-09-10,002249.SZ,大洋电机,4,,,
2026-09-10,600885.SH,宏发股份,4,,,
2026-09-10,001279.SZ,强邦新材,4,,,
2026-09-10,002510.SZ,天汽模,4,,,
2026-09-10,002406.SZ,远东传动,4,,,
2026-09-10,600027.SH,华电国际,4,,,
2026-09-10,603767.SH,中马传动,4,,,
2026-09-10,600650.SH,锦江在线,4,,,
2026-09-10,603191.SH,望变电气,4,,,
2026-09-10,603960.SH,克来机电,4,,,
2026-09-10,002471.SZ,中超控股,4,,,
2026-09-10,600228.SH,返利科技,4,2026-09-14,2,2026-09-14
2026-09-10,603223.SH,恒通股份,4,,,
2026-09-10,002879.SZ,长缆科技,4,,,
2026-09-10,000501.SZ,武商集团,4,,,
2026-09-10,605399.SH,晨光新材,4,,,
2026-09-10,603380.SH,易德龙,4,,,
2026-09-10,600026.SH,中远海能,4,,,
2026-09-10,001382.SZ,新亚电缆,4,,,
2026-09-10,600156.SH,华升股份,4,,,
2026-09-10,601985.SH,中国核电,4,,,
2026-09-10,002158.SZ,汉钟精机,4,,,
2026-09-10,002278.SZ,神开股份,4,,,
2026-09-10,002181.SZ,粤传媒,4,,,
2026-09-10,002769.SZ,普路通,4,,,
2026-09-10,000519.SZ,中兵红箭,4,,,
2026-09-10,002646.SZ,天佑德酒,4,,,
2026-09-10,603376.SH,大明电子,4,,,
2026-09-10,002519.SZ,银河电子,4,2026-09-11,1,2026-09-11
2026-09-10,600477.SH,杭萧钢构,4,,,
2026-09-10,600435.SH,北方导航,4,,,
2026-09-10,002106.SZ,莱宝高科,4,,,
2026-09-10,000985.SZ,大庆华科,4,,,
2026-09-10,002890.SZ,弘宇股份,4,,,
2026-09-10,002189.SZ,中光学,4,,,
2026-09-10,600284.SH,浦东建设,4,,,
2026-09-10,002612.SZ,朗姿股份,4,,,
2026-09-10,002660.SZ,茂硕电源,4,,,
2026-09-10,603898.SH,好莱客,4,,,
2026-09-10,600976.SH,健民集团,4,,,
2026-09-10,603901.SH,永创智,4,,,
2026-09-10,002765.SZ,蓝黛科技,4,,,
2026-09-10,002361.SZ,神剑股份,4,,,
2026-09-10,603583.SH,捷昌驱动,4,,,
2026-09-10,603001.SH,奥康国际,4,,,
2026-09-10,603616.SH,韩建河山,4,,,
2026-09-10,003028.SZ,振邦智能,4,,,
2026-09-10,003009.SZ,中天火箭,4,,,
2026-09-10,002457.SZ,青龙管业,4,,,
2026-09-10,001369.SZ,双欣材料,4,,,
2026-09-10,605188.SH,国光连锁,4,,,
2026-09-10,000692.SZ,惠天热电,4,,,
2026-09-10,002826.SZ,易明医药,4,,,
2026-09-10,000731.SZ,四川美丰,4,2026-09-16,4,2026-09-16
2026-09-10,002298.SZ,中电鑫龙,4,,,
2026-09-10,601236.SH,红塔证券,4,,,
2026-09-10,001393.SZ,维通利,4,,,
2026-09-10,600236.SH,桂冠电力,4,,,
2026-09-10,000697.SZ,炼石航空,4,,,
2026-09-10,600178.SH,东安动力,4,,,
2026-09-10,605001.SH,威奥股份,4,,,
2026-09-10,002490.SZ,山东墨龙,4,,,
2026-09-10,000670.SZ,盈方微,4,2026-09-16,4,2026-09-16
2026-09-10,600106.SH,重庆路桥,4,,,
2026-09-10,001335.SZ,信凯科技,4,,,
2026-09-10,002416.SZ,爱施德,4,,,
2026-09-10,002342.SZ,巨力索具,4,,,
2026-09-10,600795.SH,国电电力,4,,,
2026-09-10,603586.SH,金麒麟,4,,,
2026-09-10,603685.SH,晨丰科技,4,,,
2026-09-10,002830.SZ,名雕股份,4,,,
2026-09-10,002651.SZ,利君股份,4,,,
2026-09-10,002389.SZ,航天彩虹,4,,,
2026-09-10,000768.SZ,中航西飞,4,,,
2026-09-10,002933.SZ,新兴装备,4,,,
2026-09-10,600054.SH,黄山旅游,4,,,
2026-09-10,601636.SH,旗滨集团,4,,,
2026-09-10,002033.SZ,丽江股份,4,,,
2026-09-10,603269.SH,海鸥股份,4,,,
2026-09-10,002955.SZ,鸿合科技,4,,,
2026-09-10,002882.SZ,金龙羽,4,2026-09-15,3,2026-09-15
2026-09-10,603488.SH,展鹏科技,4,,,
2026-09-10,603126.SH,中材节能,4,,,
2026-09-11,002296.SZ,辉煌科技,3,,,
2026-09-11,001319.SZ,铭科精技,3,,,
2026-09-11,600032.SH,浙江新能,3,,,
2026-09-11,600682.SH,南京新百,3,,,
2026-09-11,601218.SH,吉鑫科技,3,2026-09-15,2,2026-09-15
2026-09-11,000151.SZ,中成股份,3,,,
2026-09-11,002487.SZ,大金重工,3,2026-09-15,2,2026-09-15
2026-09-11,002735.SZ,王子新材,3,,,
2026-09-11,601112.SH,振石股份,3,,,
2026-09-11,600706.SH,曲江文旅,3,,,
2026-09-11,600104.SH,上汽集团,3,,,
2026-09-11,603226.SH,菲林格尔,3,,,
2026-09-11,002508.SZ,老板电器,3,,,
2026-09-11,600982.SH,宁波能源,3,,,
2026-09-11,002613.SZ,北玻股份,3,,,
2026-09-11,600310.SH,广西能源,3,,,
2026-09-11,002108.SZ,沧州明珠,3,,,
2026-09-11,600163.SH,中闽能源,3,2026-09-15,2,2026-09-15
2026-09-11,003013.SZ,地铁设计,3,,,
2026-09-11,002088.SZ,鲁阳节能,3,,,
2026-09-11,002413.SZ,雷科防务,3,,,
2026-09-11,600979.SH,广安爱众,3,,,
2026-09-11,000921.SZ,海信家电,3,,,
2026-09-11,003035.SZ,南网能源,3,,,
2026-09-11,002139.SZ,拓邦股份,3,,,
2026-09-11,000862.SZ,银星能源,3,,,
2026-09-11,600468.SH,百利电气,3,,,
2026-09-11,600293.SH,三峡新材,3,,,
2026-09-11,603267.SH,鸿远电子,3,,,
2026-09-11,603678.SH,火炬电子,3,,,
2026-09-11,000720.SZ,新能泰山,3,2026-09-16,3,2026-09-16
2026-09-11,002510.SZ,天汽模,3,,,
2026-09-11,002130.SZ,沃尔核材,3,,,
2026-09-11,600198.SH,大唐电信,3,,,
2026-09-11,002617.SZ,露笑科技,3,2026-09-16,3,2026-09-16
2026-09-11,603606.SH,东方电缆,3,,,
2026-09-11,003007.SZ,直真科技,3,,,
2026-09-11,001388.SZ,信通电子,3,,,
2026-09-11,002859.SZ,洁美科技,3,,,
2026-09-11,603196.SH,璞源材料,3,,,
2026-09-11,600360.SH,华微电子,3,,,
2026-09-11,600100.SH,同方股份,3,,,
2026-09-11,000791.SZ,甘肃能源,3,,,
2026-09-11,001390.SZ,古麒绒材,3,,,
2026-09-11,002973.SZ,侨银股份,3,,,
2026-09-11,000531.SZ,穗恒运A,3,,,
2026-09-11,002202.SZ,金风科技,3,,,
2026-09-11,603205.SH,健尔康,3,,,
2026-09-11,002039.SZ,黔源电力,3,,,
2026-09-11,603218.SH,日月股份,3,,,
2026-09-11,600021.SH,上海电力,3,,,
2026-09-11,603376.SH,大明电子,3,,,
2026-09-11,000012.SZ,南玻A,3,,,
2026-09-11,600812.SH,华北制药,3,,,
2026-09-11,600101.SH,明星电力,3,,,
2026-09-11,003029.SZ,吉大正元,3,,,
2026-09-11,600505.SH,西昌电力,3,,,
2026-09-11,600864.SH,哈投股份,3,,,
2026-09-11,000889.SZ,中嘉博创,3,,,
2026-09-11,001896.SZ,豫能控股,3,2026-09-14,1,2026-09-14
2026-09-11,002140.SZ,东华科技,3,,,
2026-09-11,000899.SZ,赣能股份,3,,,
2026-09-11,002596.SZ,海南瑞泽,3,,,
2026-09-11,000037.SZ,深南电A,3,,,
2026-09-11,600917.SH,重庆燃气,3,,,
2026-09-11,600726.SH,华电能源,3,,,
2026-09-11,000810.SZ,创维数字,3,,,
2026-09-11,600343.SH,航天动力,3,,,
2026-09-11,000601.SZ,韶能股份,3,,,
2026-09-11,603366.SH,日出东方,3,,,
2026-09-11,600582.SH,天地科技,3,,,
2026-09-11,000537.SZ,绿发电力,3,,,
2026-09-11,000863.SZ,三湘印象,3,,,
2026-09-11,002591.SZ,恒大高新,3,,,
2026-09-11,600578.SH,京能电力,3,,,
2026-09-11,600303.SH,曙光股份,3,,,
2026-09-11,002451.SZ,摩恩电气,3,,,
2026-09-11,002918.SZ,蒙娜丽莎,3,2026-09-14,1,2026-09-14
2026-09-11,002434.SZ,万里扬,3,,,
2026-09-11,601991.SH,大唐发电,3,,,
2026-09-11,603106.SH,恒银科技,3,,,
2026-09-11,600764.SH,中国海防,3,,,
2026-09-11,002643.SZ,万润股份,3,,,
2026-09-11,002552.SZ,宝鼎科技,3,,,
2026-09-11,003037.SZ,三和管桩,3,,,
2026-09-11,002692.SZ,远程股份,3,,,
2026-09-11,600396.SH,华电辽能,3,,,
2026-09-11,000539.SZ,粤电力A,3,,,
2026-09-11,600249.SH,两面针,3,,,
2026-09-11,603389.SH,亚振家居,3,,,
2026-09-11,603657.SH,春光科技,3,2026-09-14,1,2026-09-14
2026-09-11,002481.SZ,双塔食品,3,,,
2026-09-11,002600.SZ,领益智造,3,,,
2026-09-11,600710.SH,苏美达,3,,,
2026-09-11,600789.SH,鲁抗医药,3,,,
2026-09-11,002310.SZ,东方新能,3,,,
2026-09-11,000021.SZ,深科技,3,,,
2026-09-11,001215.SZ,千味央厨,3,,,
2026-09-11,000767.SZ,晋控电力,3,,,
2026-09-11,002132.SZ,恒星科技,3,,,
2026-09-11,603053.SH,成都燃气,3,,,
2026-09-11,603093.SH,南华期货,3,,,
2026-09-11,601061.SH,中信金属,3,,,
2026-09-11,603214.SH,爱婴室,3,,,
2026-09-11,603066.SH,音飞储存,3,,,
2026-09-11,002121.SZ,科陆电子,3,,,
2026-09-11,001368.SZ,通达创智,3,,,
2026-09-11,605567.SH,春雪食品,3,,,
2026-09-11,601008.SH,连云港,3,,,
2026-09-11,000586.SZ,汇源通信,3,,,
2026-09-11,000923.SZ,河钢资源,3,,,
2026-09-11,002910.SZ,庄园牧场,3,,,
2026-09-11,000737.SZ,北方铜业,3,,,
2026-09-11,002442.SZ,龙星科技,3,2026-09-16,3,2026-09-16
2026-09-11,002913.SZ,奥士康,3,2026-09-16,3,2026-09-16
2026-09-11,003033.SZ,征和工业,3,,,
2026-09-11,600776.SH,东方通信,3,,,
2026-09-11,001280.SZ,中国铀业,3,,,
2026-09-11,003006.SZ,百亚股份,3,,,
2026-09-11,001205.SZ,盛航股份,3,,,
2026-09-11,002593.SZ,日上集团,3,,,
2026-09-11,601611.SH,中国核建,3,,,
2026-09-11,601022.SH,宁波远洋,3,,,
2026-09-11,600824.SH,益民集团,3,,,
2026-09-11,000690.SZ,宝新能源,3,,,
2026-09-11,000988.SZ,华工科技,3,,,
2026-09-11,002953.SZ,日丰股份,3,,,
2026-09-11,601126.SH,四方股份,3,,,
2026-09-11,603128.SH,华贸物流,3,,,
2026-09-11,000088.SZ,盐田港,3,,,
2026-09-11,600191.SH,华资实业,3,,,
2026-09-11,600348.SH,华阳股份,3,,,
2026-09-11,600217.SH,中再资环,3,,,
2026-09-11,603285.SH,键邦股份,3,2026-09-14,1,2026-09-14
2026-09-11,600855.SH,航天长峰,3,,,
2026-09-11,002597.SZ,金禾实业,3,,,
2026-09-11,001338.SZ,永顺泰,3,,,
2026-09-11,600875.SH,东方电气,3,,,
2026-09-11,000915.SZ,华特达因,3,,,
2026-09-11,603663.SH,三祥新材,3,,,
2026-09-11,002753.SZ,永东股份,3,,,
2026-09-11,600798.SH,宁波海运,3,,,
2026-09-11,603051.SH,鹿山新材,3,,,
2026-09-11,000507.SZ,珠海港,3,,,
2026-09-11,600841.SH,动力新科,3,,,
2026-09-11,001201.SZ,东瑞股份,3,,,
2026-09-11,603005.SH,晶方科技,3,,,
2026-09-11,605151.SH,西上海,3,,,
2026-09-11,002258.SZ,利尔化学,3,,,
2026-09-11,002532.SZ,天山铝业,3,,,
2026-09-11,002652.SZ,扬子新材,3,,,
2026-09-11,600590.SH,泰豪科技,3,,,
2026-09-11,002267.SZ,陕天然气,3,,,
2026-09-11,002171.SZ,楚江新材,3,,,
2026-09-11,605222.SH,起帆电缆,3,,,
2026-09-11,002448.SZ,中原内配,3,,,
2026-09-11,603615.SH,茶花股份,3,,,
2026-09-11,600569.SH,安阳钢铁,3,,,
2026-09-11,603928.SH,兴业股份,3,,,
2026-09-11,002915.SZ,中欣氟材,3,,,
2026-09-11,601568.SH,北元化工,3,,,
2026-09-11,000869.SZ,张裕A,3,,,
2026-09-11,000655.SZ,金岭矿业,3,,,
2026-09-11,002099.SZ,海翔药业,3,,,
2026-09-11,000933.SZ,神火股份,3,,,
2026-09-11,600467.SH,好当家,3,,,
2026-09-11,002795.SZ,永和智控,3,,,
2026-09-11,600011.SH,华能国际,3,,,
2026-09-11,603222.SH,济民健康,3,,,
2026-09-11,002819.SZ,东方中科,3,,,
2026-09-11,603527.SH,众源新材,3,,,
2026-09-11,000789.SZ,万年青,3,,,
2026-09-11,002516.SZ,旷达科技,3,,,
2026-09-11,603321.SH,梅轮电梯,3,,,
2026-09-11,603888.SH,新华网,3,,,
2026-09-11,002370.SZ,亚太药业,3,,,
2026-09-11,002224.SZ,三力士,3,,,
2026-09-11,000516.SZ,国际医学,3,,,
2026-09-11,003002.SZ,壶化股份,3,,,
2026-09-11,002713.SZ,东易日盛,3,,,
2026-09-11,603331.SH,百达精工,3,,,
2026-09-11,002166.SZ,莱茵生物,3,,,
2026-09-11,600935.SH,华塑股份,3,,,
2026-09-11,002728.SZ,特一药业,3,,,
2026-09-11,603779.SH,威龙股份,3,,,
2026-09-11,600161.SH,天坛生物,3,,,
2026-09-11,000822.SZ,山东海化,3,,,
2026-09-11,603153.SH,上海建科,3,,,
2026-09-11,002792.SZ,通宇通讯,3,,,
2026-09-11,600777.SH,新潮能源,3,,,
2026-09-11,600579.SH,中化装备,3,,,
2026-09-11,000778.SZ,新兴铸管,3,,,
2026-09-11,600113.SH,浙江东,3,,,
2026-09-11,002053.SZ,云南能投,3,,,
2026-09-11,000953.SZ,中哲精化,3,,,
2026-09-11,600518.SH,康美药业,3,,,
2026-09-11,600470.SH,六国化工,3,,,
2026-09-11,600822.SH,上海物贸,3,,,
2026-09-11,601005.SH,重庆钢铁,3,,,
2026-09-11,002562.SZ,兄弟科技,3,,,
2026-09-11,600097.SH,开创国际,3,,,
2026-09-11,002324.SZ,普利特,3,,,
2026-09-11,002788.SZ,鹭燕医药,3,,,
2026-09-11,601618.SH,中国中冶,3,,,
2026-09-11,601858.SH,中国科传,3,,,
2026-09-11,000902.SZ,新洋丰,3,,,
2026-09-11,603997.SH,继峰股份,3,,,
2026-09-11,603120.SH,肯特催化,3,,,
2026-09-11,603600.SH,永艺股份,3,,,
2026-09-11,002529.SZ,海源复材,3,,,
2026-09-11,600866.SH,星湖科技,3,,,
2026-09-11,600389.SH,江山股份,3,,,
2026-09-11,603639.SH,海利尔,3,,,
2026-09-11,603000.SH,人民网,3,,,
2026-09-11,001324.SZ,长青科技,3,,,
2026-09-11,000528.SZ,柳工,3,,,
2026-09-11,600372.SH,中航机载,3,,,
2026-09-11,002637.SZ,赞宇科技,3,,,
2026-09-11,603212.SH,赛伍技术,3,,,
2026-09-11,002588.SZ,史丹利,3,,,
2026-09-11,002116.SZ,中国海诚,3,,,
2026-09-11,002962.SZ,五方光电,3,,,
2026-09-11,600362.SH,江西铜业,3,,,
2026-09-11,600165.SH,宁科生物,3,,,
2026-09-11,600399.SH,抚顺特钢,3,,,
2026-09-11,000525.SZ,红太阳,3,,,
2026-09-11,000422.SZ,湖北宜化,3,,,
2026-09-11,603578.SH,三星新材,3,,,
2026-09-11,002749.SZ,国光股份,3,,,
2026-09-11,603335.SH,迪生力,3,,,
2026-09-11,600356.SH,恒丰纸业,3,,,
2026-09-11,000856.SZ,冀东装备,3,,,
2026-09-11,603096.SH,新经典,3,,,
2026-09-11,000756.SZ,新华制药,3,,,
2026-09-11,605300.SH,佳禾食品,3,,,
2026-09-11,002567.SZ,唐人神,3,,,
2026-09-11,603536.SH,惠发食品,3,,,
2026-09-11,000430.SZ,张家界,3,,,
2026-09-11,002970.SZ,锐明技术,3,,,
2026-09-11,002561.SZ,徐家汇,3,,,
2026-09-11,002006.SZ,精工科技,3,,,
2026-09-11,603418.SH,友升股份,3,,,
2026-09-11,603030.SH,全筑股份,3,,,
2026-09-11,603609.SH,禾丰股份,3,,,
2026-09-11,000417.SZ,合百集团,3,,,
2026-09-11,000504.SZ,南华生物,3,,,
2026-09-11,600814.SH,杭州解百,3,,,
2026-09-11,002571.SZ,德力股份,3,,,
2026-09-11,600380.SH,健康元,3,,,
2026-09-11,002985.SZ,北摩高科,3,,,
2026-09-11,002086.SZ,东方海洋,3,,,
2026-09-11,002885.SZ,京泉华,3,,,
2026-09-11,603289.SH,泰瑞机器,3,,,
2026-09-11,600308.SH,华泰股份,3,,,
2026-09-11,603773.SH,沃格光电,3,,,
2026-09-11,000880.SZ,潍柴重机,3,,,
2026-09-11,001210.SZ,金房能源,3,,,
2026-09-11,603458.SH,勘设股份,3,,,
2026-09-11,603713.SH,密尔克卫,3,,,
2026-09-11,002476.SZ,新叶股份,3,,,
2026-09-11,002056.SZ,横店东磁,3,,,
2026-09-11,000812.SZ,陕西金叶,3,2026-09-14,1,2026-09-14
2026-09-11,605388.SH,均瑶健康,3,,,
2026-09-11,603655.SH,朗博科技,3,,,
2026-09-11,002730.SZ,电光科技,3,2026-09-16,3,2026-09-16
2026-09-11,002472.SZ,双环传动,3,,,
2026-09-11,002639.SZ,雪人集团,3,,,
2026-09-11,002438.SZ,江苏神通,3,,,
2026-09-11,600616.SH,金枫酒业,3,2026-09-16,3,2026-09-16
2026-09-11,603257.SH,中国瑞林,3,,,
2026-09-11,600150.SH,中国船舶,3,,,
2026-09-11,603161.SH,科华控股,3,,,
2026-09-11,603613.SH,国联股份,3,,,
2026-09-11,603686.SH,福龙马,3,,,
2026-09-11,002537.SZ,海联金汇,3,,,
2026-09-11,002157.SZ,正邦科技,3,,,
2026-09-11,000860.SZ,顺鑫农业,3,,,
2026-09-11,000753.SZ,漳州发展,3,2026-09-16,3,2026-09-16
2026-09-11,002940.SZ,昂利康,3,,,
2026-09-11,002922.SZ,伊戈尔,3,,,
2026-09-11,600388.SH,紫金龙净,3,,,
2026-09-11,000400.SZ,许继电气,3,,,
2026-09-11,600629.SH,华建集团,3,,,
2026-09-11,603230.SH,内蒙新华,3,2026-09-16,3,2026-09-16
2026-09-11,600148.SH,长春一东,3,,,
2026-09-11,600685.SH,中船防务,3,,,
2026-09-11,603363.SH,傲农生物,3,,,
2026-09-11,600538.SH,国发股份,3,,,
2026-09-11,603067.SH,振华股份,3,,,
2026-09-11,603444.SH,吉比特,3,,,
2026-09-11,002608.SZ,江苏国信,3,,,
2026-09-11,600072.SH,中船科技,3,,,
2026-09-11,000905.SZ,厦门港务,3,,,
2026-09-11,002678.SZ,珠江钢琴,3,,,
2026-09-11,600601.SH,方正科技,3,,,
2026-09-11,603322.SH,超讯科技,3,,,
2026-09-11,002186.SZ,全聚德,3,,,
2026-09-11,603341.SH,龙旗科技,3,,,
2026-09-11,001208.SZ,华菱线缆,3,,,
2026-09-11,600312.SH,平高电气,3,,,
2026-09-11,600819.SH,耀皮玻璃,3,,,
2026-09-11,002658.SZ,雪迪龙,3,,,
2026-09-11,002299.SZ,圣农发展,3,,,
2026-09-11,603477.SH,巨星农牧,3,,,
2026-09-11,002037.SZ,保利联合,3,,,
2026-09-11,603991.SH,领先股份,3,,,
2026-09-11,002982.SZ,湘佳股份,3,,,
2026-09-11,002602.SZ,世纪华通,3,,,
2026-09-11,000420.SZ,吉林化纤,3,,,
2026-09-11,002654.SZ,万润科技,3,,,
2026-09-11,601619.SH,嘉泽新能,3,,,
2026-09-11,603798.SH,康普顿,3,,,
2026-09-11,002548.SZ,金新农,3,,,
2026-09-11,000547.SZ,航天发展,3,,,
2026-09-11,000058.SZ,深赛格,3,,,
2026-09-11,002163.SZ,海南发展,3,,,
2026-09-11,603069.SH,海汽集团,3,,,
2026-09-11,000529.SZ,广弘控股,3,,,
2026-09-11,600548.SH,深高速,3,,,
2026-09-11,605296.SH,神农集团,3,,,
2026-09-11,600295.SH,鄂尔多斯,3,,,
2026-09-11,600570.SH,恒生电子,3,,,
2026-09-11,603031.SH,安孚科技,3,,,
2026-09-11,603183.SH,建研院,3,,,
2026-09-11,600897.SH,厦门空港,3,,,
2026-09-11,001360.SZ,南矿集团,3,,,
2026-09-11,002100.SZ,天康生物,3,,,
2026-09-11,603383.SH,顶点软件,3,,,
2026-09-11,600809.SH,山西汾酒,3,,,
2026-09-11,002104.SZ,恒宝股份,3,,,
2026-09-11,002253.SZ,川大智胜,3,,,
2026-09-11,603193.SH,润本股份,3,,,
2026-09-11,600559.SH,老白干酒,3,,,
2026-09-11,600550.SH,保变电气,3,,,
2026-09-11,002706.SZ,良信股份,3,,,
2026-09-11,600519.SH,贵州茅台,3,,,
2026-09-11,002624.SZ,完美世界,3,,,
2026-09-11,002177.SZ,御银股份,3,,,
2026-09-11,603817.SH,海峡环保,3,,,
2026-09-11,600418.SH,江淮汽车,3,,,
2026-09-11,002967.SZ,广电计量,3,,,
2026-09-11,600830.SH,香溢融通,3,,,
2026-09-11,002196.SZ,方正电机,3,,,
2026-09-11,600828.SH,茂业商业,3,,,
2026-09-11,605299.SH,舒华体育,3,,,
2026-09-11,601566.SH,九牧王,3,,,
2026-09-11,002761.SZ,浙江建投,3,,,
2026-09-11,002778.SZ,中晟高科,3,,,
2026-09-11,000520.SZ,凤凰航运,3,,,
2026-09-11,002031.SZ,巨轮智能,3,,,
2026-09-11,002553.SZ,南方精工,3,,,
2026-09-11,002796.SZ,世嘉科技,3,,,
2026-09-11,600336.SH,澳柯玛,3,,,
2026-09-11,600358.SH,国旅联合,3,,,
2026-09-11,002846.SZ,英联股份,3,2026-09-15,2,2026-09-15;2026-09-16
2026-09-11,000929.SZ,兰州黄河,3,,,
2026-09-11,600749.SH,西藏旅游,3,,,
2026-09-11,000530.SZ,冰山冷热,3,,,
2026-09-11,603375.SH,盛景微,3,,,
2026-09-11,002811.SZ,郑中设计,3,,,
2026-09-11,605369.SH,拱东医疗,3,,,
2026-09-11,002249.SZ,大洋电机,3,,,
2026-09-11,600885.SH,宏发股份,3,,,
2026-09-11,001279.SZ,强邦新材,3,,,
2026-09-11,001696.SZ,宗申动力,3,,,
2026-09-11,002406.SZ,远东传动,3,,,
2026-09-11,600027.SH,华电国际,3,,,
2026-09-11,603767.SH,中马传动,3,,,
2026-09-11,600650.SH,锦江在线,3,,,
2026-09-11,603191.SH,望变电气,3,,,
2026-09-11,603960.SH,克来机电,3,,,
2026-09-11,002471.SZ,中超控股,3,,,
2026-09-11,605118.SH,力鼎光电,3,,,
2026-09-11,603223.SH,恒通股份,3,,,
2026-09-11,600228.SH,返利科技,3,2026-09-14,1,2026-09-14
2026-09-11,002879.SZ,长缆科技,3,,,
2026-09-11,603983.SH,丸美生物,3,,,
2026-09-11,603978.SH,深圳新星,3,,,
2026-09-11,603665.SH,康隆达,3,,,
2026-09-11,000501.SZ,武商集团,3,,,
2026-09-11,002825.SZ,纳尔股份,3,,,
2026-09-11,605399.SH,晨光新材,3,,,
